,0,1,2,3,4,5,6,7,8,9,10,11,AIC,BIC
3543,1,1,0,1,1,1,0,1,0,1,1,1,47.65032285,97.14120821
3325,1,1,0,0,1,1,1,1,1,1,0,1,47.65568368,97.14656904
1727,0,1,1,0,1,0,1,1,1,1,1,1,47.66197733,97.15286269
4021,1,1,1,1,1,0,1,1,0,1,0,1,47.66460714,97.1554925
2999,1,0,1,1,1,0,1,1,0,1,1,1,47.66527069,97.15615605
4069,1,1,1,1,1,1,1,0,0,1,0,1,47.67197722,97.16286258
2870,1,0,1,1,0,0,1,1,0,1,1,0,52.38665675,97.16412446
3767,1,1,1,0,1,0,1,1,0,1,1,1,47.68688961,97.17777497
2751,1,0,1,0,1,0,1,1,1,1,1,1,47.69176634,97.1826517
1591,0,1,1,0,0,0,1,1,0,1,1,1,52.40677882,97.18424652
1279,0,1,0,0,1,1,1,1,1,1,1,1,47.70060474,97.1914901
3047,1,0,1,1,1,1,1,0,0,1,1,1,47.70174453,97.19262989
1981,0,1,1,1,1,0,1,1,1,1,0,1,47.70846353,97.1993489
1519,0,1,0,1,1,1,1,0,1,1,1,1,47.71631192,97.20719728
3991,1,1,1,1,1,0,0,1,0,1,1,1,47.7374048,97.22829016
3937,1,1,1,1,0,1,1,0,0,0,0,1,52.45486431,97.23233201
3263,1,1,0,0,1,0,1,1,1,1,1,1,47.74811637,97.23900173
1837,0,1,1,1,0,0,1,0,1,1,0,1,52.48104086,97.25850857
2027,0,1,1,1,1,1,1,0,1,0,1,1,47.77030724,97.2611926
3819,1,1,1,0,1,1,1,0,1,0,1,1,47.77362043,97.26450579
2867,1,0,1,1,0,0,1,1,0,0,1,1,52.49115351,97.26862122
2557,1,0,0,1,1,1,1,1,1,1,0,1,47.79330308,97.28418844
3573,1,1,0,1,1,1,1,1,0,1,0,1,47.79578462,97.28666998
3833,1,1,1,0,1,1,1,1,1,0,0,1,47.80690309,97.29778845
3549,1,1,0,1,1,1,0,1,1,1,0,1,47.81413881,97.30502417
3881,1,1,1,1,0,0,1,0,1,0,0,1,52.52769158,97.30515929
4013,1,1,1,1,1,0,1,0,1,1,0,1,47.8191004,97.30998576
3743,1,1,1,0,1,0,0,1,1,1,1,1,47.83102538,97.32191075
3487,1,1,0,1,1,0,0,1,1,1,1,1,47.83248917,97.32337453
3486,1,1,0,1,1,0,0,1,1,1,1,0,50.19397633,97.32815287
3323,1,1,0,0,1,1,1,1,1,0,1,1,47.84180721,97.33269257
1533,0,1,0,1,1,1,1,1,1,1,0,1,47.84602185,97.33690721
991,0,0,1,1,1,1,0,1,1,1,1,1,47.84727323,97.33815859
3035,1,0,1,1,1,1,0,1,1,0,1,1,47.85372247,97.34460783
2975,1,0,1,1,1,0,0,1,1,1,1,1,47.85728413,97.34816949
1398,0,1,0,1,0,1,1,1,0,1,1,0,52.57214682,97.34961453
4007,1,1,1,1,1,0,1,0,0,1,1,1,47.86390275,97.35478811
3563,1,1,0,1,1,1,1,0,1,0,1,1,47.87724862,97.36813398
382,0,0,0,1,0,1,1,1,1,1,1,0,52.59446804,97.37193574
2029,0,1,1,1,1,1,1,0,1,1,0,1,47.88595169,97.37683705
2495,1,0,0,1,1,0,1,1,1,1,1,1,47.89284898,97.38373434
4057,1,1,1,1,1,1,0,1,1,0,0,1,47.90049374,97.3913791
3547,1,1,0,1,1,1,0,1,1,0,1,1,47.90342621,97.39431157
3037,1,0,1,1,1,1,0,1,1,1,0,1,47.90492012,97.39580548
1951,0,1,1,1,1,0,0,1,1,1,1,1,47.90945315,97.40033851
3773,1,1,1,0,1,0,1,1,1,1,0,1,47.91266265,97.40354801
3866,1,1,1,1,0,0,0,1,1,0,1,0,52.63290426,97.41037197
3759,1,1,1,0,1,0,1,0,1,1,1,1,47.91981425,97.41069961
4043,1,1,1,1,1,1,0,0,1,0,1,1,47.92806781,97.41895317
2555,1,0,0,1,1,1,1,1,1,0,1,1,47.92973899,97.42062435
2023,0,1,1,1,1,1,1,0,0,1,1,1,47.94604453,97.43692989
3003,1,0,1,1,1,0,1,1,1,0,1,1,47.95298641,97.44387177
3990,1,1,1,1,1,0,0,1,0,1,1,0,50.31324196,97.44741849
3051,1,0,1,1,1,1,1,0,1,0,1,1,47.96586342,97.45674878
3997,1,1,1,1,1,0,0,1,1,1,0,1,47.96610327,97.45698863
2990,1,0,1,1,1,0,1,0,1,1,1,0,50.33532043,97.46949696
4039,1,1,1,1,1,1,0,0,0,1,1,1,47.98734824,97.4782336
2831,1,0,1,1,0,0,0,0,1,1,1,1,52.70337776,97.48084546
3511,1,1,0,1,1,0,1,1,0,1,1,1,47.99484034,97.4857257
4011,1,1,1,1,1,0,1,0,1,0,1,1,48.01241654,97.5033019
1908,0,1,1,1,0,1,1,1,0,1,0,0,52.72954031,97.50700802
4053,1,1,1,1,1,1,0,1,0,1,0,1,48.02725341,97.51813877
1019,0,0,1,1,1,1,1,1,1,0,1,1,48.02777242,97.51865778
4073,1,1,1,1,1,1,1,0,1,0,0,1,48.03163252,97.52251788
3515,1,1,0,1,1,0,1,1,1,0,1,1,48.04181259,97.53269795
4025,1,1,1,1,1,0,1,1,1,0,0,1,48.04353218,97.53441754
3559,1,1,0,1,1,1,1,0,0,1,1,1,48.04434498,97.53523034
3803,1,1,1,0,1,1,0,1,1,0,1,1,48.0446943,97.53557966
3805,1,1,1,0,1,1,0,1,1,1,0,1,48.05034084,97.5412262
3623,1,1,1,0,0,0,1,0,0,1,1,1,52.76851122,97.54597892
4045,1,1,1,1,1,1,0,0,1,1,0,1,48.06567816,97.55656352
2655,1,0,1,0,0,1,0,1,1,1,1,1,50.48874904,97.62292558
3367,1,1,0,1,0,0,1,0,0,1,1,1,52.85777343,97.63524114
3698,1,1,1,0,0,1,1,1,0,0,1,0,52.86634351,97.64381121
3510,1,1,0,1,1,0,1,1,0,1,1,0,50.5340278,97.66820434
3005,1,0,1,1,1,0,1,1,1,1,0,1,48.19871817,97.68960353
2843,1,0,1,1,0,0,0,1,1,0,1,1,52.93985601,97.71732371
1311,0,1,0,1,0,0,0,1,1,1,1,1,52.94289246,97.72036017
1470,0,1,0,1,1,0,1,1,1,1,1,0,50.60113564,97.73531217
2811,1,0,1,0,1,1,1,1,1,0,1,1,48.25117266,97.74205802
2030,0,1,1,1,1,1,1,0,1,1,1,0,48.25965171,97.75053707
799,0,0,1,1,0,0,0,1,1,1,1,1,52.97411947,97.75158718
3890,1,1,1,1,0,0,1,1,0,0,1,0,52.98663285,97.76410056
3535,1,1,0,1,1,1,0,0,1,1,1,1,48.28250193,97.77338729
3791,1,1,1,0,1,1,0,0,1,1,1,1,48.28600632,97.77689168
1999,0,1,1,1,1,1,0,0,1,1,1,1,48.2898717,97.78075706
3023,1,0,1,1,1,1,0,0,1,1,1,1,48.29153868,97.78242404
2011,0,1,1,1,1,1,0,1,1,0,1,1,48.29274274,97.7836281
1531,0,1,0,1,1,1,1,1,1,0,1,1,48.29276804,97.7836534
2933,1,0,1,1,0,1,1,1,0,1,0,1,50.65266326,97.7868398
4006,1,1,1,1,1,0,1,0,0,1,1,0,50.65768634,97.79186288
2750,1,0,1,0,1,0,1,1,1,1,1,0,50.6598977,97.79407423
1966,0,1,1,1,1,0,1,0,1,1,1,0,50.66596582,97.80014235
2494,1,0,0,1,1,0,1,1,1,1,1,0,50.66903244,97.80320898
3502,1,1,0,1,1,0,1,0,1,1,1,0,50.67131485,97.80549138
2814,1,0,1,0,1,1,1,1,1,1,1,0,48.31568969,97.80657505
1831,0,1,1,1,0,0,1,0,0,1,1,1,53.03334361,97.81081132
1787,0,1,1,0,1,1,1,1,1,0,1,1,48.32188056,97.81276592
1327,0,1,0,1,0,0,1,0,1,1,1,1,53.03713083,97.81459853
3577,1,1,0,1,1,1,1,1,1,0,0,1,48.32477988,97.81566524
2044,0,1,1,1,1,1,1,1,1,1,0,0,48.32585211,97.81673747
3758,1,1,1,0,1,0,1,0,1,1,1,0,50.68692743,97.82110396
2035,0,1,1,1,1,1,1,1,0,0,1,1,48.33135525,97.82224061
3742,1,1,1,0,1,0,0,1,1,1,1,0,50.68933358,97.82351011
3311,1,1,0,0,1,1,1,0,1,1,1,1,48.33341308,97.82429844
4067,1,1,1,1,1,1,1,0,0,0,1,1,48.33366892,97.82455428
3319,1,1,0,0,1,1,1,1,0,1,1,1,48.3338921,97.82477746
3571,1,1,0,1,1,1,1,1,0,0,1,1,48.33459906,97.82548442
4051,1,1,1,1,1,1,0,1,0,0,1,1,48.3346804,97.82556576
2422,1,0,0,1,0,1,1,1,0,1,1,0,53.05102258,97.82849028
2974,1,0,1,1,1,0,0,1,1,1,1,0,50.69695202,97.83112855
3065,1,0,1,1,1,1,1,1,1,0,0,1,48.34038407,97.83126943
2998,1,0,1,1,1,0,1,1,0,1,1,0,50.69823031,97.83240684
3503,1,1,0,1,1,0,1,0,1,1,1,1,48.34594797,97.83683333
3847,1,1,1,1,0,0,0,0,0,1,1,1,53.06057985,97.83804755
3262,1,1,0,0,1,0,1,1,1,1,1,0,50.7063805,97.84055703
1950,0,1,1,1,1,0,0,1,1,1,1,0,50.7069306,97.84110714
3827,1,1,1,0,1,1,1,1,0,0,1,1,48.35146916,97.84235452
1007,0,0,1,1,1,1,1,0,1,1,1,1,48.35328866,97.84417402
3766,1,1,1,0,1,0,1,1,0,1,1,0,50.7138255,97.84800204
3059,1,0,1,1,1,1,1,1,0,0,1,1,48.36261476,97.85350012
2041,0,1,1,1,1,1,1,1,1,0,0,1,48.36830722,97.85919258
4081,1,1,1,1,1,1,1,1,0,0,0,1,48.39034522,97.88123058
3004,1,0,1,1,1,0,1,1,1,1,0,0,50.75932226,97.89349879
3343,1,1,0,1,0,0,0,0,1,1,1,1,53.11976484,97.89723255
4020,1,1,1,1,1,0,1,1,0,1,0,0,50.76420253,97.89837907
3054,1,0,1,1,1,1,1,0,1,1,1,0,48.41201321,97.90289857
2038,0,1,1,1,1,1,1,1,0,1,1,0,48.41562762,97.90651298
4054,1,1,1,1,1,1,0,1,0,1,1,0,48.41618222,97.90706758
3830,1,1,1,0,1,1,1,1,0,1,1,0,48.41663856,97.90752392
3566,1,1,0,1,1,1,1,0,1,1,1,0,48.41690677,97.90779213
3062,1,0,1,1,1,1,1,1,0,1,1,0,48.41816876,97.90905412
4070,1,1,1,1,1,1,1,0,0,1,1,0,48.41935889,97.91024425
3550,1,1,0,1,1,1,0,1,1,1,1,0,48.4224302,97.91331556
4046,1,1,1,1,1,1,0,0,1,1,1,0,48.42265612,97.91354148
3038,1,0,1,1,1,1,0,1,1,1,1,0,48.42409283,97.91497819
2558,1,0,0,1,1,1,1,1,1,1,1,0,48.42453478,97.91542014
1534,0,1,0,1,1,1,1,1,1,1,1,0,48.42607501,97.91696037
2042,0,1,1,1,1,1,1,1,1,0,1,0,48.4265574,97.91744276
4058,1,1,1,1,1,1,0,1,1,0,1,0,48.42680468,97.91769004
3574,1,1,0,1,1,1,1,1,0,1,1,0,48.42733416,97.91821952
3914,1,1,1,1,0,1,0,0,1,0,1,0,53.14286741,97.92033512
3066,1,0,1,1,1,1,1,1,1,0,1,0,48.43036518,97.92125054
4074,1,1,1,1,1,1,1,0,1,0,1,0,48.4305813,97.92146666
3686,1,1,1,0,0,1,1,0,0,1,1,0,53.14665561,97.92412332
2014,0,1,1,1,1,1,0,1,1,1,1,0,48.43354767,97.92443304
3822,1,1,1,0,1,1,1,0,1,1,1,0,48.43390941,97.92479477
1974,0,1,1,1,1,0,1,1,0,1,1,0,50.79195083,97.92612737
3578,1,1,0,1,1,1,1,1,1,0,1,0,48.43655846,97.92744382
3834,1,1,1,0,1,1,1,1,1,0,1,0,48.43739026,97.92827562
3996,1,1,1,1,1,0,0,1,1,1,0,0,50.79864752,97.93282405
3806,1,1,1,0,1,1,0,1,1,1,1,0,48.44304035,97.93392571
4084,1,1,1,1,1,1,1,1,0,1,0,0,48.45638695,97.94727231
3326,1,1,0,0,1,1,1,1,1,1,1,0,48.46101774,97.9519031
1975,0,1,1,1,1,0,1,1,0,1,1,1,48.46160206,97.95248742
1022,0,0,1,1,1,1,1,1,1,1,1,0,48.46529836,97.95618372
3517,1,1,0,1,1,0,1,1,1,1,0,1,48.47013578,97.96102114
4076,1,1,1,1,1,1,1,0,1,1,0,0,48.47039482,97.96128018
4060,1,1,1,1,1,1,0,1,1,1,0,0,48.47084493,97.96173029
3836,1,1,1,0,1,1,1,1,1,1,0,0,48.47526895,97.96615431
3068,1,0,1,1,1,1,1,1,1,1,0,0,48.48036919,97.97125455
4082,1,1,1,1,1,1,1,1,0,0,1,0,48.48081809,97.97170345
3514,1,1,0,1,1,0,1,1,1,0,1,0,50.84036458,97.97454112
1790,0,1,1,0,1,1,1,1,1,1,1,0,48.48423436,97.97511972
4088,1,1,1,1,1,1,1,1,1,0,0,0,48.48542679,97.97631215
4010,1,1,1,1,1,0,1,0,1,0,1,0,50.84277344,97.97694998
3002,1,0,1,1,1,0,1,1,1,0,1,0,50.84503615,97.97921268
3770,1,1,1,0,1,0,1,1,1,0,1,0,50.8454293,97.97960583
3772,1,1,1,0,1,0,1,1,1,1,0,0,50.84720392,97.98138046
2902,1,0,1,1,0,1,0,1,0,1,1,0,53.20505045,97.98251816
1980,0,1,1,1,1,0,1,1,1,1,0,0,50.84859739,97.98277392
3994,1,1,1,1,1,0,0,1,1,0,1,0,50.8491643,97.98334084
4012,1,1,1,1,1,0,1,0,1,1,0,0,50.85568986,97.9898664
1726,0,1,1,0,1,0,1,1,1,1,1,0,50.85957754,97.99375407
1978,0,1,1,1,1,0,1,1,1,0,1,0,50.862627,97.99680353
3982,1,1,1,1,1,0,0,0,1,1,1,0,50.86434139,97.99851793
2918,1,0,1,1,0,1,1,0,0,1,1,0,53.22350022,98.00096793
3929,1,1,1,1,0,1,0,1,1,0,0,1,50.86959746,98.003774
4018,1,1,1,1,1,0,1,1,0,0,1,0,50.87686862,98.01104515
958,0,0,1,1,1,0,1,1,1,1,1,0,50.88324899,98.01742553
2908,1,0,1,1,0,1,0,1,1,1,0,0,53.26365926,98.04112697
1087,0,1,0,0,0,0,1,1,1,1,1,1,53.27942352,98.05689123
1967,0,1,1,1,1,0,1,0,1,1,1,1,48.5703651,98.06125046
3983,1,1,1,1,1,0,0,0,1,1,1,1,48.57475988,98.06564524
4024,1,1,1,1,1,0,1,1,1,0,0,0,50.97565563,98.10983217
2174,1,0,0,0,0,1,1,1,1,1,1,0,53.34940684,98.12687455
3430,1,1,0,1,0,1,1,0,0,1,1,0,53.35568242,98.13315012
2670,1,0,1,0,0,1,1,0,1,1,1,0,53.35579354,98.13326125
3859,1,1,1,1,0,0,0,1,0,0,1,1,53.36235236,98.13982006
3580,1,1,0,1,1,1,1,1,1,1,0,0,48.65799301,98.14887837
959,0,0,1,1,1,0,1,1,1,1,1,1,48.68736504,98.1782504
1894,0,1,1,1,0,1,1,0,0,1,1,0,53.4335043,98.210972
3995,1,1,1,1,1,0,0,1,1,0,1,1,48.72318865,98.21407401
887,0,0,1,1,0,1,1,1,0,1,1,1,51.08472466,98.21890119
2654,1,0,1,0,0,1,0,1,1,1,1,0,53.44168596,98.21915366
3516,1,1,0,1,1,0,1,1,1,1,0,0,51.09394452,98.22812105
3692,1,1,1,0,0,1,1,0,1,1,0,0,53.45254276,98.23001047
1391,0,1,0,1,0,1,1,0,1,1,1,1,51.12953677,98.2637133
3690,1,1,1,0,0,1,1,0,1,0,1,0,53.49116221,98.26862991
3670,1,1,1,0,0,1,0,1,0,1,1,0,53.49312113,98.27058884
3436,1,1,0,1,0,1,1,0,1,1,0,0,53.49624244,98.27371015
3166,1,1,0,0,0,1,0,1,1,1,1,0,53.50442661,98.28189431
3855,1,1,1,1,0,0,0,0,1,1,1,1,51.14954548,98.28372202
3875,1,1,1,1,0,0,1,0,0,0,1,1,53.52495438,98.30242208
2906,1,0,1,1,0,1,0,1,1,0,1,0,53.53755481,98.31502252
2922,1,0,1,1,0,1,1,0,1,0,1,0,53.55464369,98.33211139
1898,0,1,1,1,0,1,1,0,1,0,1,0,53.56784082,98.34530853
3414,1,1,0,1,0,1,0,1,0,1,1,0,53.5848921,98.36235981
3131,1,1,0,0,0,0,1,1,1,0,1,1,53.58811281,98.36558052
1886,0,1,1,1,0,1,0,1,1,1,1,0,51.27267854,98.40685507
3938,1,1,1,1,0,1,1,0,0,0,1,0,53.64673931,98.42420702
2686,1,0,1,0,0,1,1,1,1,1,1,0,51.30818955,98.44236608
3614,1,1,1,0,0,0,0,1,1,1,1,0,53.69396174,98.47142945
3948,1,1,1,1,0,1,1,0,1,1,0,0,51.35866266,98.4928392
3944,1,1,1,1,0,1,1,0,1,0,0,0,53.72827343,98.50574114
2859,1,0,1,1,0,0,1,0,1,0,1,1,53.72850053,98.50596824
2894,1,0,1,1,0,1,0,0,1,1,1,0,53.73199169,98.5094594
3910,1,1,1,1,0,1,0,0,0,1,1,0,53.73829084,98.51575855
3406,1,1,0,1,0,1,0,0,1,1,1,0,53.74863081,98.52609852
2679,1,0,1,0,0,1,1,1,0,1,1,1,51.41089713,98.54507366
1404,0,1,0,1,0,1,1,1,1,1,0,0,53.76975911,98.54722681
3771,1,1,1,0,1,0,1,1,1,0,1,1,49.06110575,98.55199111
3884,1,1,1,1,0,0,1,0,1,1,0,0,53.80502264,98.58249034
3422,1,1,0,1,0,1,0,1,1,1,1,0,51.45149332,98.58566985
1900,0,1,1,1,0,1,1,0,1,1,0,0,53.81153167,98.58899938
3941,1,1,1,1,0,1,1,0,0,1,0,1,51.45769932,98.59187585
2925,1,0,1,1,0,1,1,0,1,1,0,1,51.50123154,98.63540808
1909,0,1,1,1,0,1,1,1,0,1,0,1,51.53088372,98.66506026
1870,0,1,1,1,0,1,0,0,1,1,1,0,53.88943955,98.66690726
1655,0,1,1,0,0,1,1,1,0,1,1,1,51.5427969,98.67697343
3916,1,1,1,1,0,1,0,0,1,1,0,0,53.90280001,98.68026772
3635,1,1,1,0,0,0,1,1,0,0,1,1,53.91470704,98.69217475
1405,0,1,0,1,0,1,1,1,1,1,0,1,51.56879369,98.70297023
3388,1,1,0,1,0,0,1,1,1,1,0,0,53.93624349,98.71371119
383,0,0,0,1,0,1,1,1,1,1,1,1,51.64073062,98.77490715
639,0,0,1,0,0,1,1,1,1,1,1,1,51.67541398,98.80959052
4019,1,1,1,1,1,0,1,1,0,0,1,1,49.33298672,98.82387208
3389,1,1,0,1,0,0,1,1,1,1,0,1,51.72193617,98.8561127
3127,1,1,0,0,0,0,1,1,0,1,1,1,54.08947123,98.86693894
1630,0,1,1,0,0,1,0,1,1,1,1,0,54.10082819,98.8782959
1631,0,1,1,0,0,1,0,1,1,1,1,1,51.75832213,98.89249866
1879,0,1,1,1,0,1,0,1,0,1,1,1,51.77617254,98.91034907
3419,1,1,0,1,0,1,0,1,1,0,1,1,51.78903463,98.92321117
1646,0,1,1,0,0,1,1,0,1,1,1,0,54.14797888,98.92544659
879,0,0,1,1,0,1,1,0,1,1,1,1,51.81162394,98.94580048
1913,0,1,1,1,0,1,1,1,1,0,0,1,51.81363195,98.94780848
1375,0,1,0,1,0,1,0,1,1,1,1,1,51.83202586,98.96620239
894,0,0,1,1,0,1,1,1,1,1,1,0,51.84763854,98.98181507
3167,1,1,0,0,0,1,0,1,1,1,1,1,51.85592566,98.99010219
1901,0,1,1,1,0,1,1,0,1,1,0,1,51.86252185,98.99669839
2621,1,0,1,0,0,0,1,1,1,1,0,1,54.21996582,98.99743352
3675,1,1,1,0,0,1,0,1,1,0,1,1,51.87498908,99.00916562
3925,1,1,1,1,0,1,0,1,0,1,0,1,51.89490327,99.0290798
2937,1,0,1,1,0,1,1,1,1,0,0,1,51.91384559,99.04802213
1979,0,1,1,1,1,0,1,1,1,0,1,1,49.56769001,99.05857537
3678,1,1,1,0,0,1,0,1,1,1,1,0,51.93589296,99.07006949
2877,1,0,1,1,0,0,1,1,1,1,0,1,51.94652009,99.08069663
3946,1,1,1,1,0,1,1,0,1,0,1,0,51.97644349,99.11062003
3371,1,1,0,1,0,0,1,0,1,0,1,1,54.35100818,99.12847588
2683,1,0,1,0,0,1,1,1,1,0,1,1,52.00777947,99.14195601
2895,1,0,1,1,0,1,0,0,1,1,1,1,52.02434399,99.15852052
1662,0,1,1,0,0,1,1,1,1,1,1,0,52.02439272,99.15856926
3942,1,1,1,1,0,1,1,0,0,1,1,0,52.03564295,99.16981949
3851,1,1,1,1,0,0,0,0,1,0,1,1,54.39367692,99.17114463
2923,1,0,1,1,0,1,1,0,1,0,1,1,52.06610304,99.20027957
1839,0,1,1,1,0,0,1,0,1,1,1,1,52.06988268,99.20405921
3375,1,1,0,1,0,0,1,0,1,1,1,1,52.07543629,99.20961282
1406,0,1,0,1,0,1,1,1,1,1,1,0,52.08482396,99.2190005
3863,1,1,1,1,0,0,0,1,0,1,1,1,52.08490544,99.21908197
2861,1,0,1,1,0,0,1,0,1,1,0,1,54.45220281,99.22967052
3630,1,1,1,0,0,0,1,0,1,1,1,0,54.46201006,99.23947777
3379,1,1,0,1,0,0,1,1,0,0,1,1,54.48712261,99.26459032
1853,0,1,1,1,0,0,1,1,1,1,0,1,52.16237998,99.29655652
3631,1,1,1,0,0,0,1,0,1,1,1,1,52.1784855,99.31266203
3183,1,1,0,0,0,1,1,0,1,1,1,1,52.20819232,99.34236886
3449,1,1,0,1,0,1,1,1,1,0,0,1,52.22207277,99.3562493
3435,1,1,0,1,0,1,1,0,1,0,1,1,52.25063737,99.38481391
3627,1,1,1,0,0,0,1,0,1,0,1,1,54.61129541,99.38876311
1659,0,1,1,0,0,1,1,1,1,0,1,1,52.26810582,99.40228236
3694,1,1,1,0,0,1,1,0,1,1,1,0,52.27152787,99.40570441
3691,1,1,1,0,0,1,1,0,1,0,1,1,52.29958875,99.43376528
1845,0,1,1,1,0,0,1,1,0,1,0,1,54.66407604,99.44154374
1885,0,1,1,1,0,1,0,1,1,1,0,1,52.34142115,99.47559769
2685,1,0,1,0,0,1,1,1,1,1,0,1,52.39931517,99.5334917
3900,1,1,1,1,0,0,1,1,1,1,0,0,52.41383449,99.54801102
3383,1,1,0,1,0,0,1,1,0,1,1,1,52.42184069,99.55601722
3889,1,1,1,1,0,0,1,1,0,0,0,1,54.8113091,99.58877681
3915,1,1,1,1,0,1,0,0,1,0,1,1,52.45789602,99.59207256
1851,0,1,1,1,0,0,1,1,1,0,1,1,52.46180015,99.59597669
3421,1,1,0,1,0,1,0,1,1,1,0,1,52.46182122,99.59599775
1807,0,1,1,1,0,0,0,0,1,1,1,1,54.88982651,99.66729422
1838,0,1,1,1,0,0,1,0,1,1,1,0,54.89589328,99.67336099
3898,1,1,1,1,0,0,1,1,1,0,1,0,52.56811704,99.70229358
3893,1,1,1,1,0,0,1,1,0,1,0,1,52.61096545,99.74514198
2427,1,0,0,1,0,1,1,1,1,0,1,1,52.61120174,99.74537828
1647,0,1,1,0,0,1,1,0,1,1,1,1,52.61785503,99.75203156
3854,1,1,1,1,0,0,0,0,1,1,1,0,55.0150815,99.79254921
3645,1,1,1,0,0,0,1,1,1,1,0,1,52.69797925,99.83215578
2931,1,0,1,1,0,1,1,1,0,0,1,1,52.74470799,99.87888452
1916,0,1,1,1,0,1,1,1,1,1,0,0,52.76398211,99.89815864
1847,0,1,1,1,0,0,1,1,0,1,1,1,52.79927716,99.93345369
1871,0,1,1,1,0,1,0,0,1,1,1,1,52.81089856,99.9450751
3639,1,1,1,0,0,0,1,1,0,1,1,1,52.81443234,99.94860888
3930,1,1,1,1,0,1,0,1,1,0,1,0,52.82051979,99.95469633
3870,1,1,1,1,0,0,0,1,1,1,1,0,52.83732145,99.97149799
2910,1,0,1,1,0,1,0,1,1,1,1,0,52.84748782,99.98166436
2934,1,0,1,1,0,1,1,1,0,1,1,0,52.88237794,100.0165545
3953,1,1,1,1,0,1,1,1,0,0,0,1,52.88309054,100.0172671
863,0,0,1,1,0,1,0,1,1,1,1,1,52.9089633,100.0431398
2919,1,0,1,1,0,1,1,0,0,1,1,1,52.91210137,100.0462779
3671,1,1,1,0,0,1,0,1,0,1,1,1,52.91496823,100.0491448
1399,0,1,0,1,0,1,1,1,0,1,1,1,52.91602087,100.0501974
1895,0,1,1,1,0,1,1,0,0,1,1,1,52.92094764,100.0551242
3431,1,1,0,1,0,1,1,0,0,1,1,1,52.92477096,100.0589475
3687,1,1,1,0,0,1,1,0,0,1,1,1,52.92661677,100.0607933
3195,1,1,0,0,0,1,1,1,1,0,1,1,52.92778844,100.061965
2415,1,0,0,1,0,1,1,0,1,1,1,1,52.93004583,100.0642224
3911,1,1,1,1,0,1,0,0,0,1,1,1,52.93441386,100.0685904
3407,1,1,0,1,0,1,0,0,1,1,1,1,52.93614426,100.0703208
1907,0,1,1,1,0,1,1,1,0,0,1,1,52.93746296,100.0716395
2903,1,0,1,1,0,1,0,1,0,1,1,1,52.93913659,100.0733131
3932,1,1,1,1,0,1,0,1,1,1,0,0,52.94136838,100.0755449
3663,1,1,1,0,0,1,0,0,1,1,1,1,52.94234102,100.0765176
1899,0,1,1,1,0,1,1,0,1,0,1,1,52.94620142,100.080378
2907,1,0,1,1,0,1,0,1,1,0,1,1,52.95134088,100.0855174
3415,1,1,0,1,0,1,0,1,0,1,1,1,52.95384551,100.088022
891,0,0,1,1,0,1,1,1,1,0,1,1,52.95675599,100.0909325
2399,1,0,0,1,0,1,0,1,1,1,1,1,52.95727927,100.0914558
1403,0,1,0,1,0,1,1,1,1,0,1,1,52.95809674,100.0922733
3923,1,1,1,1,0,1,0,1,0,0,1,1,52.96364181,100.0978183
3443,1,1,0,1,0,1,1,1,0,0,1,1,52.96503254,100.0992091
3191,1,1,0,0,0,1,1,1,0,1,1,1,52.98099594,100.1151725
3699,1,1,1,0,0,1,1,1,0,0,1,1,52.98457274,100.1187493
3939,1,1,1,1,0,1,1,0,0,0,1,1,52.98737535,100.1215519
2423,1,0,0,1,0,1,1,1,0,1,1,1,52.99695394,100.1311305
3705,1,1,1,0,0,1,1,1,1,0,0,1,52.99977381,100.1339503
3677,1,1,1,0,0,1,0,1,1,1,0,1,53.00160063,100.1357772
1854,0,1,1,1,0,0,1,1,1,1,1,0,53.00201529,100.1361918
3917,1,1,1,1,0,1,0,0,1,1,0,1,53.01475431,100.1489308
2175,1,0,0,0,0,1,1,1,1,1,1,1,53.01552877,100.1497053
3956,1,1,1,1,0,1,1,1,0,1,0,0,53.01667006,100.1508466
3693,1,1,1,0,0,1,1,0,1,1,0,1,53.01809465,100.1522712
3701,1,1,1,0,0,1,1,1,0,1,0,1,53.04989198,100.1840685
1883,0,1,1,1,0,1,0,1,1,0,1,1,53.07192766,100.2061042
2909,1,0,1,1,0,1,0,1,1,1,0,1,53.07258402,100.2067606
3390,1,1,0,1,0,0,1,1,1,1,1,0,53.07544242,100.209619
2671,1,0,1,0,0,1,1,0,1,1,1,1,53.10386496,100.2380415
3945,1,1,1,1,0,1,1,0,1,0,0,1,53.13291641,100.2670929
3437,1,1,0,1,0,1,1,0,1,1,0,1,53.16371551,100.297892
2429,1,0,0,1,0,1,1,1,1,1,0,1,53.17399936,100.3081759
3445,1,1,0,1,0,1,1,1,0,1,0,1,53.19661255,100.3307891
1902,0,1,1,1,0,1,1,0,1,1,1,0,53.20414663,100.3383232
3197,1,1,0,0,0,1,1,1,1,1,0,1,53.21272319,100.3468997
3198,1,1,0,0,0,1,1,1,1,1,1,0,53.23103633,100.3652129
3954,1,1,1,1,0,1,1,1,0,0,1,0,53.23150543,100.365682
1151,0,1,0,0,0,1,1,1,1,1,1,1,53.2495025,100.383679
831,0,0,1,1,0,0,1,1,1,1,1,1,53.26471862,100.3988952
2430,1,0,0,1,0,1,1,1,1,1,1,0,53.32218345,100.45636
